,world_map_obj,world_map_col,world_map_sta,c_world_map
412,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
413,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
414,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
415,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
416,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
417,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
418,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
419,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
420,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 1 1 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 0 0 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
421,"[[- - 2 2 2 2 - - - - -]
 [- - 1 1 1 4 - - - - -]
 [- - 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - 5 5 5 5 - - - - -]
 [- - 0 0 0 1 - - - - -]
 [- - 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - 0 0 0 0 - - - - -]
 [- - 0 0 0 2 - - - - -]
 [- - 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - 5Wall 5Wall 5Wall 5Wall - - - - -]
 [- - 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- - 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
422,"[[- - 2 2 2 2 - - - - -]
 [- - 1 1 1 4 - - - - -]
 [- - 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - 5 5 5 5 - - - - -]
 [- - 0 0 0 1 - - - - -]
 [- - 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - 0 0 0 0 - - - - -]
 [- - 0 0 0 2 - - - - -]
 [- - 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - 5Wall 5Wall 5Wall 5Wall - - - - -]
 [- - 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- - 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
423,"[[- - 2 2 2 2 - - - - -]
 [- - 1 1 1 4 - - - - -]
 [- - 1 6 1 2 - - - - -]
 [2 1 5 5 Yourself 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[- - 5 5 5 5 - - - - -]
 [- - 0 0 0 1 - - - - -]
 [- - 0 1 0 5 - - - - -]
 [5 0 1 1 Yourself 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[- - 0 0 0 0 - - - - -]
 [- - 0 0 0 2 - - - - -]
 [- - 0 0 0 0 - - - - -]
 [0 0 0 0 Yourself 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[- - 5Wall 5Wall 5Wall 5Wall - - - - -]
 [- - 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- - 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 1Key 1Key Yourself 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
424,"[[- 2 2 2 2 2 - - - - -]
 [- 1 1 1 1 4 - - - - -]
 [- 1 1 6 Yourself 2 - - - - -]
 [- 1 1 1 5 2 - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- 5 5 5 5 5 - - - - -]
 [- 0 0 0 0 1 - - - - -]
 [- 0 0 1 Yourself 5 - - - - -]
 [- 0 0 0 1 5 - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 2 - - - - -]
 [- 0 0 0 Yourself 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- 0Empty 0Empty 1Ball Yourself 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 1Key 5Wall - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
425,"[[- 2 2 2 2 2 - - - - -]
 [- 1 1 1 1 4 - - - - -]
 [- 1 1 6 Yourself 2 - - - - -]
 [- 1 1 1 5 2 - - - - -]
 [- - - 1 1 2 - - - - -]
 [- - - 2 2 2 - - - - -]]","[[- 5 5 5 5 5 - - - - -]
 [- 0 0 0 0 1 - - - - -]
 [- 0 0 1 Yourself 5 - - - - -]
 [- 0 0 0 1 5 - - - - -]
 [- - - 0 0 5 - - - - -]
 [- - - 5 5 5 - - - - -]]","[[- 0 0 0 0 0 - - - - -]
 [- 0 0 0 0 2 - - - - -]
 [- 0 0 0 Yourself 0 - - - - -]
 [- 0 0 0 0 0 - - - - -]
 [- - - 0 0 0 - - - - -]
 [- - - 0 0 0 - - - - -]]","[[- 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 0Empty 1Door+ - - - - -]
 [- 0Empty 0Empty 1Ball Yourself 5Wall - - - - -]
 [- 0Empty 0Empty 0Empty 1Key 5Wall - - - - -]
 [- - - 0Empty 0Empty 5Wall - - - - -]
 [- - - 5Wall 5Wall 5Wall - - - - -]]"
426,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 Yourself 5 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 Yourself 1 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 1Key 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
427,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 Yourself 5 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 Yourself 1 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 1Key 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
428,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 Yourself 5 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 Yourself 1 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 1Key 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
429,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 Yourself 5 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 Yourself 1 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 1Key 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
430,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 Yourself 5 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 Yourself 1 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 1Key 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
431,"[[2 2 2 2 2 2 - - - - -]
 [2 1 1 Yourself 5 4 - - - - -]
 [2 1 1 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [- - - - 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 0 Yourself 1 1 - - - - -]
 [5 0 0 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [- - - - 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 0 Yourself 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [- - - - 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty 0Empty Yourself 1Key 1Door+ - - - -
  -]
 [5Wall 0Empty 0Empty 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [- - - - 5Wall 5Wall - - - - -]]"
432,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 5 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 1 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 1Key 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
433,"[[2 2 2 2 2 2 - - - - -]
 [2 1 Yourself 1 1 4 - - - - -]
 [2 1 5 6 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 1 1 1 1 2 - - - - -]
 [2 2 2 2 2 2 - - - - -]]","[[5 5 5 5 5 5 - - - - -]
 [5 0 Yourself 0 0 1 - - - - -]
 [5 0 1 1 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 0 0 0 0 5 - - - - -]
 [5 5 5 5 5 5 - - - - -]]","[[0 0 0 0 0 0 - - - - -]
 [0 0 Yourself 0 0 2 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]
 [0 0 0 0 0 0 - - - - -]]","[[5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]
 [5Wall 0Empty Yourself 0Empty 0Empty 1Door+ - - - -
  -]
 [5Wall 0Empty 1Key 1Ball 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 0Empty 0Empty 0Empty 0Empty 5Wall - - - - -]
 [5Wall 5Wall 5Wall 5Wall 5Wall 5Wall - - - - -]]"
